agency_cd,location_id,datetime,parameter_cd,parameter_value
CDEC,ORD,2016-12-10T08:00:00Z,NA,19374
CDEC,ORD,2016-12-11T08:00:00Z,NA,41929
CDEC,ORD,2016-12-12T08:00:00Z,NA,19411
CDEC,ORD,2016-12-13T08:00:00Z,NA,14456
CDEC,ORD,2016-12-14T08:00:00Z,NA,17500
CDEC,ORD,2016-12-15T08:00:00Z,NA,35894
CDEC,ORD,2016-12-16T08:00:00Z,NA,74944
CDEC,ORD,2016-12-17T08:00:00Z,NA,59397
CDEC,ORD,2016-12-18T08:00:00Z,NA,24298
CDEC,ORD,2016-12-19T08:00:00Z,NA,18229
CDEC,ORD,2016-12-20T08:00:00Z,NA,17060
CDEC,ORD,2016-12-21T08:00:00Z,NA,15684
CDEC,ORD,2016-12-22T08:00:00Z,NA,17371
CDEC,ORD,2016-12-23T08:00:00Z,NA,17156
CDEC,ORD,2016-12-24T08:00:00Z,NA,26272
CDEC,ORD,2016-12-25T08:00:00Z,NA,20435
CDEC,ORD,2016-12-26T08:00:00Z,NA,17323
CDEC,ORD,2016-12-27T08:00:00Z,NA,16102
CDEC,ORD,2016-12-28T08:00:00Z,NA,15391
CDEC,ORD,2016-12-29T08:00:00Z,NA,14923
CDEC,ORD,2016-12-30T08:00:00Z,NA,14596
CDEC,ORD,2016-12-31T08:00:00Z,NA,13230
CDEC,ORD,2017-01-01T08:00:00Z,NA,11762
CDEC,ORD,2017-01-02T08:00:00Z,NA,10603
CDEC,ORD,2017-01-03T08:00:00Z,NA,10219
CDEC,ORD,2017-01-04T08:00:00Z,NA,23362
CDEC,ORD,2017-01-05T08:00:00Z,NA,25705
CDEC,ORD,2017-01-06T08:00:00Z,NA,16075
CDEC,ORD,2017-01-07T08:00:00Z,NA,16253
CDEC,ORD,2017-01-08T08:00:00Z,NA,42229
CDEC,ORD,2017-01-09T08:00:00Z,NA,85731
CDEC,ORD,2017-01-10T08:00:00Z,NA,86580
CDEC,ORD,2017-01-11T08:00:00Z,NA,81265
CDEC,ORD,2017-01-12T08:00:00Z,NA,84271
CDEC,ORD,2017-01-13T08:00:00Z,NA,73120
CDEC,ORD,2017-01-14T08:00:00Z,NA,64499
CDEC,ORD,2017-01-15T08:00:00Z,NA,58062
CDEC,ORD,2017-01-16T08:00:00Z,NA,53609
CDEC,ORD,2017-01-17T08:00:00Z,NA,50478
CDEC,ORD,2017-01-18T08:00:00Z,NA,48065
CDEC,ORD,2017-01-19T08:00:00Z,NA,69270
CDEC,ORD,2017-01-20T08:00:00Z,NA,80390
CDEC,ORD,2017-01-21T08:00:00Z,NA,83231
CDEC,ORD,2017-01-22T08:00:00Z,NA,80579
CDEC,ORD,2017-01-23T08:00:00Z,NA,85770
CDEC,ORD,2017-01-24T08:00:00Z,NA,66229
CDEC,ORD,2017-01-25T08:00:00Z,NA,54959
CDEC,ORD,2017-01-26T08:00:00Z,NA,47423
CDEC,ORD,2017-01-27T08:00:00Z,NA,44515
CDEC,ORD,2017-01-28T08:00:00Z,NA,40990
CDEC,ORD,2017-01-29T08:00:00Z,NA,36502
CDEC,ORD,2017-01-30T08:00:00Z,NA,34617
CDEC,ORD,2017-01-31T08:00:00Z,NA,33763
CDEC,ORD,2017-02-01T08:00:00Z,NA,33095
CDEC,ORD,2017-02-02T08:00:00Z,NA,32972
CDEC,ORD,2017-02-03T08:00:00Z,NA,NA
CDEC,ORD,2017-02-04T08:00:00Z,NA,50889
CDEC,ORD,2017-02-05T08:00:00Z,NA,48550
CDEC,ORD,2017-02-06T08:00:00Z,NA,47794
CDEC,ORD,2017-02-07T08:00:00Z,NA,68267
CDEC,ORD,2017-02-08T08:00:00Z,NA,95499
CDEC,ORD,2017-02-09T08:00:00Z,NA,90281
CDEC,ORD,2017-02-10T08:00:00Z,NA,92554
CDEC,ORD,2017-02-11T08:00:00Z,NA,94663
CDEC,ORD,2017-02-12T08:00:00Z,NA,91643
CDEC,ORD,2017-02-13T08:00:00Z,NA,89032
CDEC,ORD,2017-02-14T08:00:00Z,NA,89370
CDEC,ORD,2017-02-15T08:00:00Z,NA,91138
CDEC,ORD,2017-02-16T08:00:00Z,NA,90670
CDEC,ORD,2017-02-17T08:00:00Z,NA,82442
CDEC,ORD,2017-02-18T08:00:00Z,NA,68388
CDEC,ORD,2017-02-19T08:00:00Z,NA,4056
CDEC,ORD,2017-02-20T08:00:00Z,NA,93545
CDEC,ORD,2017-02-21T08:00:00Z,NA,86599
CDEC,ORD,2017-02-22T08:00:00Z,NA,84554
CDEC,ORD,2017-02-23T08:00:00Z,NA,85670
CDEC,ORD,2017-02-24T08:00:00Z,NA,90497
CDEC,ORD,2017-02-25T08:00:00Z,NA,89266
CDEC,ORD,2017-02-26T08:00:00Z,NA,88265
CDEC,ORD,2017-02-27T08:00:00Z,NA,86842
CDEC,ORD,2017-02-28T08:00:00Z,NA,85059
CDEC,ORD,2017-03-01T08:00:00Z,NA,82950
CDEC,ORD,2017-03-02T08:00:00Z,NA,81225
CDEC,ORD,2017-03-03T08:00:00Z,NA,75390
CDEC,ORD,2017-03-04T08:00:00Z,NA,65682
CDEC,ORD,2017-03-05T08:00:00Z,NA,58400
CDEC,ORD,2017-03-06T08:00:00Z,NA,51612
CDEC,ORD,2017-03-07T08:00:00Z,NA,43401
CDEC,ORD,2017-03-08T08:00:00Z,NA,38017
CDEC,ORD,2017-03-09T08:00:00Z,NA,33171
CDEC,ORD,2017-03-10T08:00:00Z,NA,29759
CDEC,ORD,2017-03-11T08:00:00Z,NA,27193
CDEC,ORD,2017-03-12T08:00:00Z,NA,24689
CDEC,ORD,2017-03-13T07:00:00Z,NA,22490
CDEC,ORD,2017-03-14T07:00:00Z,NA,20733
CDEC,ORD,2017-03-15T07:00:00Z,NA,20162
CDEC,ORD,2017-03-16T07:00:00Z,NA,18877
CDEC,ORD,2017-03-17T07:00:00Z,NA,18620
CDEC,ORD,2017-03-18T07:00:00Z,NA,18400
CDEC,ORD,2017-03-19T07:00:00Z,NA,18444
CDEC,ORD,2017-03-20T07:00:00Z,NA,18343
CDEC,ORD,2017-03-21T07:00:00Z,NA,18632
CDEC,ORD,2017-03-22T07:00:00Z,NA,22568
CDEC,ORD,2017-03-23T07:00:00Z,NA,25908
CDEC,ORD,2017-03-24T07:00:00Z,NA,23991
CDEC,ORD,2017-03-25T07:00:00Z,NA,36874
CDEC,ORD,2017-03-26T07:00:00Z,NA,31407
CDEC,ORD,2017-03-27T07:00:00Z,NA,27349
CDEC,ORD,2017-03-28T07:00:00Z,NA,26768
CDEC,ORD,2017-03-29T07:00:00Z,NA,23672
CDEC,ORD,2017-03-30T07:00:00Z,NA,22354
CDEC,ORD,2017-03-31T07:00:00Z,NA,22016
CDEC,ORD,2017-04-01T07:00:00Z,NA,20887
CDEC,ORD,2017-04-02T07:00:00Z,NA,20088
CDEC,ORD,2017-04-03T07:00:00Z,NA,19473
CDEC,ORD,2017-04-04T07:00:00Z,NA,18915
CDEC,ORD,2017-04-05T07:00:00Z,NA,18615
CDEC,ORD,2017-04-06T07:00:00Z,NA,18479
CDEC,ORD,2017-04-07T07:00:00Z,NA,29405
CDEC,ORD,2017-04-08T07:00:00Z,NA,35376
CDEC,ORD,2017-04-09T07:00:00Z,NA,28407
CDEC,ORD,2017-04-10T07:00:00Z,NA,23889
CDEC,ORD,2017-04-11T07:00:00Z,NA,22484
CDEC,ORD,2017-04-12T07:00:00Z,NA,22228
CDEC,ORD,2017-04-13T07:00:00Z,NA,26182
CDEC,ORD,2017-04-14T07:00:00Z,NA,37515
CDEC,ORD,2017-04-15T07:00:00Z,NA,36510
CDEC,ORD,2017-04-16T07:00:00Z,NA,36019
CDEC,ORD,2017-04-17T07:00:00Z,NA,36187
CDEC,ORD,2017-04-18T07:00:00Z,NA,36584
CDEC,ORD,2017-04-19T07:00:00Z,NA,38468
CDEC,ORD,2017-04-20T07:00:00Z,NA,40404
CDEC,ORD,2017-04-21T07:00:00Z,NA,42323
CDEC,ORD,2017-04-22T07:00:00Z,NA,40890
CDEC,ORD,2017-04-23T07:00:00Z,NA,39766
CDEC,ORD,2017-04-24T07:00:00Z,NA,38932
CDEC,ORD,2017-04-25T07:00:00Z,NA,39290
CDEC,ORD,2017-04-26T07:00:00Z,NA,34608
CDEC,ORD,2017-04-27T07:00:00Z,NA,29998
CDEC,ORD,2017-04-28T07:00:00Z,NA,26505
CDEC,ORD,2017-04-29T07:00:00Z,NA,23458
CDEC,ORD,2017-04-30T07:00:00Z,NA,20864
CDEC,ORD,2017-05-01T07:00:00Z,NA,18631
CDEC,ORD,2017-05-02T07:00:00Z,NA,16762
CDEC,ORD,2017-05-03T07:00:00Z,NA,15284
CDEC,ORD,2017-05-04T07:00:00Z,NA,13757
CDEC,ORD,2017-05-05T07:00:00Z,NA,12118
CDEC,ORD,2017-05-06T07:00:00Z,NA,11099
CDEC,ORD,2017-05-07T07:00:00Z,NA,9996
CDEC,ORD,2017-05-08T07:00:00Z,NA,14957
CDEC,ORD,2017-05-09T07:00:00Z,NA,15850
CDEC,ORD,2017-05-10T07:00:00Z,NA,15519
CDEC,ORD,2017-05-11T07:00:00Z,NA,15264
CDEC,ORD,2017-05-12T07:00:00Z,NA,15240
CDEC,ORD,2017-05-13T07:00:00Z,NA,15119
CDEC,ORD,2017-05-14T07:00:00Z,NA,14896
CDEC,ORD,2017-05-15T07:00:00Z,NA,14705
CDEC,ORD,2017-05-16T07:00:00Z,NA,14384
CDEC,ORD,2017-05-17T07:00:00Z,NA,14129
CDEC,ORD,2017-05-18T07:00:00Z,NA,14111
CDEC,ORD,2017-05-19T07:00:00Z,NA,13856
CDEC,ORD,2017-05-20T07:00:00Z,NA,13739
CDEC,ORD,2017-05-21T07:00:00Z,NA,13844
CDEC,ORD,2017-05-22T07:00:00Z,NA,14031
CDEC,ORD,2017-05-23T07:00:00Z,NA,14236
CDEC,ORD,2017-05-24T07:00:00Z,NA,14291
CDEC,ORD,2017-05-25T07:00:00Z,NA,13688
CDEC,ORD,2017-05-26T07:00:00Z,NA,12888
CDEC,ORD,2017-05-27T07:00:00Z,NA,12583
CDEC,ORD,2017-05-28T07:00:00Z,NA,12264
CDEC,ORD,2017-05-29T07:00:00Z,NA,12151
CDEC,ORD,2017-05-30T07:00:00Z,NA,12386
CDEC,ORD,2017-05-31T07:00:00Z,NA,12545
CDEC,ORD,2017-06-01T07:00:00Z,NA,12545
CDEC,ORD,2017-06-02T07:00:00Z,NA,12249
CDEC,ORD,2017-06-03T07:00:00Z,NA,12152
CDEC,ORD,2017-06-04T07:00:00Z,NA,12003
CDEC,ORD,2017-06-05T07:00:00Z,NA,12070
CDEC,ORD,2017-06-06T07:00:00Z,NA,11950
CDEC,ORD,2017-06-07T07:00:00Z,NA,11301
CDEC,ORD,2017-06-08T07:00:00Z,NA,10670
CDEC,ORD,2017-06-09T07:00:00Z,NA,10205
CDEC,ORD,2017-06-10T07:00:00Z,NA,10147
CDEC,ORD,2017-06-11T07:00:00Z,NA,10030
CDEC,ORD,2017-06-12T07:00:00Z,NA,9987
CDEC,ORD,2017-06-13T07:00:00Z,NA,9944
CDEC,ORD,2017-06-14T07:00:00Z,NA,9593
CDEC,ORD,2017-06-15T07:00:00Z,NA,9015
CDEC,ORD,2017-06-16T07:00:00Z,NA,8750
CDEC,ORD,2017-06-17T07:00:00Z,NA,8563
CDEC,ORD,2017-06-18T07:00:00Z,NA,8450
CDEC,ORD,2017-06-19T07:00:00Z,NA,8516
CDEC,ORD,2017-06-20T07:00:00Z,NA,8805
CDEC,ORD,2017-06-21T07:00:00Z,NA,8823
CDEC,ORD,2017-06-22T07:00:00Z,NA,8502
CDEC,ORD,2017-06-23T07:00:00Z,NA,8177
CDEC,ORD,2017-06-24T07:00:00Z,NA,7949
CDEC,ORD,2017-06-25T07:00:00Z,NA,7854
CDEC,ORD,2017-06-26T07:00:00Z,NA,7959
CDEC,ORD,2017-06-27T07:00:00Z,NA,7801
CDEC,ORD,2017-06-28T07:00:00Z,NA,7606
CDEC,ORD,2017-06-29T07:00:00Z,NA,7571
CDEC,ORD,2017-06-30T07:00:00Z,NA,7525
CDEC,ORD,2017-07-01T07:00:00Z,NA,7502
CDEC,ORD,2017-07-02T07:00:00Z,NA,7549
CDEC,ORD,2017-07-03T07:00:00Z,NA,7681
CDEC,ORD,2017-07-04T07:00:00Z,NA,7717
CDEC,ORD,2017-07-05T07:00:00Z,NA,7627
CDEC,ORD,2017-07-06T07:00:00Z,NA,7405
CDEC,ORD,2017-07-07T07:00:00Z,NA,7372
CDEC,ORD,2017-07-08T07:00:00Z,NA,7331
CDEC,ORD,2017-07-09T07:00:00Z,NA,7279
CDEC,ORD,2017-07-10T07:00:00Z,NA,7393
CDEC,ORD,2017-07-11T07:00:00Z,NA,7566
CDEC,ORD,2017-07-12T07:00:00Z,NA,7422
CDEC,ORD,2017-07-13T07:00:00Z,NA,7253
CDEC,ORD,2017-07-14T07:00:00Z,NA,7421
CDEC,ORD,2017-07-15T07:00:00Z,NA,7479
CDEC,ORD,2017-07-16T07:00:00Z,NA,7474
CDEC,ORD,2017-07-17T07:00:00Z,NA,7455
CDEC,ORD,2017-07-18T07:00:00Z,NA,7304
CDEC,ORD,2017-07-19T07:00:00Z,NA,7280
CDEC,ORD,2017-07-20T07:00:00Z,NA,7354
CDEC,ORD,2017-07-21T07:00:00Z,NA,7231
CDEC,ORD,2017-07-22T07:00:00Z,NA,7262
CDEC,ORD,2017-07-23T07:00:00Z,NA,7267
CDEC,ORD,2017-07-24T07:00:00Z,NA,7216
CDEC,ORD,2017-07-25T07:00:00Z,NA,7238
CDEC,ORD,2017-07-26T07:00:00Z,NA,7340
CDEC,ORD,2017-07-27T07:00:00Z,NA,7400
CDEC,ORD,2017-07-28T07:00:00Z,NA,7403
CDEC,ORD,2017-07-29T07:00:00Z,NA,7370
CDEC,ORD,2017-07-30T07:00:00Z,NA,7199
CDEC,ORD,2017-07-31T07:00:00Z,NA,7339
CDEC,ORD,2017-08-01T07:00:00Z,NA,7302
CDEC,ORD,2017-08-02T07:00:00Z,NA,7431
CDEC,ORD,2017-08-03T07:00:00Z,NA,7135
CDEC,ORD,2017-08-04T07:00:00Z,NA,7172
CDEC,ORD,2017-08-05T07:00:00Z,NA,7123
CDEC,ORD,2017-08-06T07:00:00Z,NA,6940
CDEC,ORD,2017-08-07T07:00:00Z,NA,7069
CDEC,ORD,2017-08-08T07:00:00Z,NA,7177
CDEC,ORD,2017-08-09T07:00:00Z,NA,7390
CDEC,ORD,2017-08-10T07:00:00Z,NA,7077
CDEC,ORD,2017-08-11T07:00:00Z,NA,7271
CDEC,ORD,2017-08-12T07:00:00Z,NA,7489
CDEC,ORD,2017-08-13T07:00:00Z,NA,7627
CDEC,ORD,2017-08-14T07:00:00Z,NA,7550
CDEC,ORD,2017-08-15T07:00:00Z,NA,7744
CDEC,ORD,2017-08-16T07:00:00Z,NA,7791
CDEC,ORD,2017-08-17T07:00:00Z,NA,7828
CDEC,ORD,2017-08-18T07:00:00Z,NA,7795
CDEC,ORD,2017-08-19T07:00:00Z,NA,7699
CDEC,ORD,2017-08-20T07:00:00Z,NA,7680
CDEC,ORD,2017-08-21T07:00:00Z,NA,7585
CDEC,ORD,2017-08-22T07:00:00Z,NA,7431
CDEC,ORD,2017-08-23T07:00:00Z,NA,7596
CDEC,ORD,2017-08-24T07:00:00Z,NA,7948
CDEC,ORD,2017-08-25T07:00:00Z,NA,8059
CDEC,ORD,2017-08-26T07:00:00Z,NA,8146
CDEC,ORD,2017-08-27T07:00:00Z,NA,8248
CDEC,ORD,2017-08-28T07:00:00Z,NA,8266
CDEC,ORD,2017-08-29T07:00:00Z,NA,8185
CDEC,ORD,2017-08-30T07:00:00Z,NA,7264
CDEC,ORD,2017-08-31T07:00:00Z,NA,6846
CDEC,ORD,2017-09-01T07:00:00Z,NA,6754
CDEC,ORD,2017-09-02T07:00:00Z,NA,6867
CDEC,ORD,2017-09-03T07:00:00Z,NA,6987
CDEC,ORD,2017-09-04T07:00:00Z,NA,7095
CDEC,ORD,2017-09-05T07:00:00Z,NA,7275
CDEC,ORD,2017-09-06T07:00:00Z,NA,7367
CDEC,ORD,2017-09-07T07:00:00Z,NA,7440
CDEC,ORD,2017-09-08T07:00:00Z,NA,7930
CDEC,ORD,2017-09-09T07:00:00Z,NA,7931
CDEC,ORD,2017-09-10T07:00:00Z,NA,7771
CDEC,ORD,2017-09-11T07:00:00Z,NA,7736
CDEC,ORD,2017-09-12T07:00:00Z,NA,7776
CDEC,ORD,2017-09-13T07:00:00Z,NA,7776
CDEC,ORD,2017-09-14T07:00:00Z,NA,7684
CDEC,ORD,2017-09-15T07:00:00Z,NA,7730
CDEC,ORD,2017-09-16T07:00:00Z,NA,7787
CDEC,ORD,2017-09-17T07:00:00Z,NA,7838
CDEC,ORD,2017-09-18T07:00:00Z,NA,7891
CDEC,ORD,2017-09-19T07:00:00Z,NA,8037
CDEC,ORD,2017-09-20T07:00:00Z,NA,7978
CDEC,ORD,2017-09-21T07:00:00Z,NA,7842
CDEC,ORD,2017-09-22T07:00:00Z,NA,7848
CDEC,ORD,2017-09-23T07:00:00Z,NA,7912
CDEC,ORD,2017-09-24T07:00:00Z,NA,7980
CDEC,ORD,2017-09-25T07:00:00Z,NA,7984
CDEC,ORD,2017-09-26T07:00:00Z,NA,8104
CDEC,ORD,2017-09-27T07:00:00Z,NA,8053
CDEC,ORD,2017-09-28T07:00:00Z,NA,7955
CDEC,ORD,2017-09-29T07:00:00Z,NA,7844
CDEC,ORD,2017-09-30T07:00:00Z,NA,7860
CDEC,ORD,2017-10-01T07:00:00Z,NA,7896
CDEC,ORD,2017-10-02T07:00:00Z,NA,7269
CDEC,ORD,2017-10-03T07:00:00Z,NA,7088
CDEC,ORD,2017-10-04T07:00:00Z,NA,7084
CDEC,ORD,2017-10-05T07:00:00Z,NA,6728
CDEC,ORD,2017-10-06T07:00:00Z,NA,6798
CDEC,ORD,2017-10-07T07:00:00Z,NA,6953
CDEC,ORD,2017-10-08T07:00:00Z,NA,6993
CDEC,ORD,2017-10-09T07:00:00Z,NA,6883
CDEC,ORD,2017-10-10T07:00:00Z,NA,6939
CDEC,ORD,2017-10-11T07:00:00Z,NA,6851
CDEC,ORD,2017-10-12T07:00:00Z,NA,6798
CDEC,ORD,2017-10-13T07:00:00Z,NA,6689
CDEC,ORD,2017-10-14T07:00:00Z,NA,6686
CDEC,ORD,2017-10-15T07:00:00Z,NA,6633
CDEC,ORD,2017-10-16T07:00:00Z,NA,6568
CDEC,ORD,2017-10-17T07:00:00Z,NA,6580
CDEC,ORD,2017-10-18T07:00:00Z,NA,6590
CDEC,ORD,2017-10-19T07:00:00Z,NA,6483
CDEC,ORD,2017-10-20T07:00:00Z,NA,6549
CDEC,ORD,2017-10-21T07:00:00Z,NA,6775
CDEC,ORD,2017-10-22T07:00:00Z,NA,7025
CDEC,ORD,2017-10-23T07:00:00Z,NA,7083
CDEC,ORD,2017-10-24T07:00:00Z,NA,7145
CDEC,ORD,2017-10-25T07:00:00Z,NA,6978
CDEC,ORD,2017-10-26T07:00:00Z,NA,6808
CDEC,ORD,2017-10-27T07:00:00Z,NA,6689
CDEC,ORD,2017-10-28T07:00:00Z,NA,6656
CDEC,ORD,2017-10-29T07:00:00Z,NA,6629
CDEC,ORD,2017-10-30T07:00:00Z,NA,6764
CDEC,ORD,2017-10-31T07:00:00Z,NA,6877
CDEC,ORD,2017-11-01T07:00:00Z,NA,6768
CDEC,ORD,2017-11-02T07:00:00Z,NA,6772
CDEC,ORD,2017-11-03T07:00:00Z,NA,6765
CDEC,ORD,2017-11-04T07:00:00Z,NA,6976
CDEC,ORD,2017-11-05T07:00:00Z,NA,7169
CDEC,ORD,2017-11-06T08:00:00Z,NA,6468
CDEC,ORD,2017-11-07T08:00:00Z,NA,5672
CDEC,ORD,2017-11-08T08:00:00Z,NA,5414
CDEC,ORD,2017-11-09T08:00:00Z,NA,5676
CDEC,ORD,2017-11-10T08:00:00Z,NA,6302
CDEC,ORD,2017-11-11T08:00:00Z,NA,6015
CDEC,ORD,2017-11-12T08:00:00Z,NA,5670
CDEC,ORD,2017-11-13T08:00:00Z,NA,5525
CDEC,ORD,2017-11-14T08:00:00Z,NA,5474
CDEC,ORD,2017-11-15T08:00:00Z,NA,5636
CDEC,ORD,2017-11-16T08:00:00Z,NA,6874
CDEC,ORD,2017-11-17T08:00:00Z,NA,10872
CDEC,ORD,2017-11-18T08:00:00Z,NA,8831
CDEC,ORD,2017-11-19T08:00:00Z,NA,6411
CDEC,ORD,2017-11-20T08:00:00Z,NA,5780
CDEC,ORD,2017-11-21T08:00:00Z,NA,7230
CDEC,ORD,2017-11-22T08:00:00Z,NA,8454
CDEC,ORD,2017-11-23T08:00:00Z,NA,6826
CDEC,ORD,2017-11-24T08:00:00Z,NA,6176
CDEC,ORD,2017-11-25T08:00:00Z,NA,5864
CDEC,ORD,2017-11-26T08:00:00Z,NA,5703
CDEC,ORD,2017-11-27T08:00:00Z,NA,6589
CDEC,ORD,2017-11-28T08:00:00Z,NA,7736
CDEC,ORD,2017-11-29T08:00:00Z,NA,6530
CDEC,ORD,2017-11-30T08:00:00Z,NA,5953
CDEC,ORD,2017-12-01T08:00:00Z,NA,5688
CDEC,ORD,2017-12-02T08:00:00Z,NA,5523
CDEC,ORD,2017-12-03T08:00:00Z,NA,5411
CDEC,ORD,2017-12-04T08:00:00Z,NA,5371
CDEC,ORD,2017-12-05T08:00:00Z,NA,5255
CDEC,ORD,2017-12-06T08:00:00Z,NA,5178
CDEC,ORD,2017-12-07T08:00:00Z,NA,5136
CDEC,ORD,2017-12-08T08:00:00Z,NA,5099
CDEC,ORD,2017-12-09T08:00:00Z,NA,5007
CDEC,ORD,2017-12-10T08:00:00Z,NA,4968
CDEC,ORD,2017-12-11T08:00:00Z,NA,4975
CDEC,ORD,2017-12-12T08:00:00Z,NA,4948
CDEC,ORD,2017-12-13T08:00:00Z,NA,4818
CDEC,ORD,2017-12-14T08:00:00Z,NA,4777
CDEC,ORD,2017-12-15T08:00:00Z,NA,4793
CDEC,ORD,2017-12-16T08:00:00Z,NA,4698
CDEC,ORD,2017-12-17T08:00:00Z,NA,4651
CDEC,ORD,2017-12-18T08:00:00Z,NA,4645
CDEC,ORD,2017-12-19T08:00:00Z,NA,4664
CDEC,ORD,2017-12-20T08:00:00Z,NA,4729
CDEC,ORD,2017-12-21T08:00:00Z,NA,4774
CDEC,ORD,2017-12-22T08:00:00Z,NA,4738
CDEC,ORD,2017-12-23T08:00:00Z,NA,4747
CDEC,ORD,2017-12-24T08:00:00Z,NA,4845
CDEC,ORD,2017-12-25T08:00:00Z,NA,4925
CDEC,ORD,2017-12-26T08:00:00Z,NA,4889
CDEC,ORD,2017-12-27T08:00:00Z,NA,4907
CDEC,ORD,2017-12-28T08:00:00Z,NA,4878
CDEC,ORD,2017-12-29T08:00:00Z,NA,4805
CDEC,ORD,2017-12-30T08:00:00Z,NA,4862
CDEC,ORD,2017-12-31T08:00:00Z,NA,4880
CDEC,ORD,2018-01-01T08:00:00Z,NA,4878
CDEC,ORD,2018-01-02T08:00:00Z,NA,4784
CDEC,ORD,2018-01-03T08:00:00Z,NA,4632
CDEC,ORD,2018-01-04T08:00:00Z,NA,4415
CDEC,ORD,2018-01-05T08:00:00Z,NA,4309
CDEC,ORD,2018-01-06T08:00:00Z,NA,4256
CDEC,ORD,2018-01-07T08:00:00Z,NA,4298
CDEC,ORD,2018-01-08T08:00:00Z,NA,4877
CDEC,ORD,2018-01-09T08:00:00Z,NA,8733
CDEC,ORD,2018-01-10T08:00:00Z,NA,10595
CDEC,ORD,2018-01-11T08:00:00Z,NA,8071
CDEC,ORD,2018-01-12T08:00:00Z,NA,6645
CDEC,ORD,2018-01-13T08:00:00Z,NA,5985
CDEC,ORD,2018-01-14T08:00:00Z,NA,5645
CDEC,ORD,2018-01-15T08:00:00Z,NA,5430
CDEC,ORD,2018-01-16T08:00:00Z,NA,5277
CDEC,ORD,2018-01-17T08:00:00Z,NA,5300
CDEC,ORD,2018-01-18T08:00:00Z,NA,5287
CDEC,ORD,2018-01-19T08:00:00Z,NA,8938
CDEC,ORD,2018-01-20T08:00:00Z,NA,9478
CDEC,ORD,2018-01-21T08:00:00Z,NA,7391
CDEC,ORD,2018-01-22T08:00:00Z,NA,7434
CDEC,ORD,2018-01-23T08:00:00Z,NA,11170
CDEC,ORD,2018-01-24T08:00:00Z,NA,8244
CDEC,ORD,2018-01-25T08:00:00Z,NA,10562
CDEC,ORD,2018-01-26T08:00:00Z,NA,11577
CDEC,ORD,2018-01-27T08:00:00Z,NA,9669
CDEC,ORD,2018-01-28T08:00:00Z,NA,7920
CDEC,ORD,2018-01-29T08:00:00Z,NA,7176
CDEC,ORD,2018-01-30T08:00:00Z,NA,6786
CDEC,ORD,2018-01-31T08:00:00Z,NA,6528
CDEC,ORD,2018-02-01T08:00:00Z,NA,6333
CDEC,ORD,2018-02-02T08:00:00Z,NA,6170
CDEC,ORD,2018-02-03T08:00:00Z,NA,6093
CDEC,ORD,2018-02-04T08:00:00Z,NA,5996
CDEC,ORD,2018-02-05T08:00:00Z,NA,5960
CDEC,ORD,2018-02-06T08:00:00Z,NA,5648
CDEC,ORD,2018-02-07T08:00:00Z,NA,5443
CDEC,ORD,2018-02-08T08:00:00Z,NA,5396
CDEC,ORD,2018-02-09T08:00:00Z,NA,5301
CDEC,ORD,2018-02-10T08:00:00Z,NA,5123
CDEC,ORD,2018-02-11T08:00:00Z,NA,5077
CDEC,ORD,2018-02-12T08:00:00Z,NA,5006
CDEC,ORD,2018-02-13T08:00:00Z,NA,4872
CDEC,ORD,2018-02-14T08:00:00Z,NA,4908
CDEC,ORD,2018-02-15T08:00:00Z,NA,4685
CDEC,ORD,2018-02-16T08:00:00Z,NA,4315
CDEC,ORD,2018-02-17T08:00:00Z,NA,4060
CDEC,ORD,2018-02-18T08:00:00Z,NA,4164
CDEC,ORD,2018-02-19T08:00:00Z,NA,4002
CDEC,ORD,2018-02-20T08:00:00Z,NA,3848
CDEC,ORD,2018-02-21T08:00:00Z,NA,3576
CDEC,ORD,2018-02-22T08:00:00Z,NA,3413
CDEC,ORD,2018-02-23T08:00:00Z,NA,3407
CDEC,ORD,2018-02-24T08:00:00Z,NA,3512
CDEC,ORD,2018-02-25T08:00:00Z,NA,3506
CDEC,ORD,2018-02-26T08:00:00Z,NA,3533
CDEC,ORD,2018-02-27T08:00:00Z,NA,3641
CDEC,ORD,2018-02-28T08:00:00Z,NA,3932
CDEC,ORD,2018-03-01T08:00:00Z,NA,3973
CDEC,ORD,2018-03-02T08:00:00Z,NA,4430
CDEC,ORD,2018-03-03T08:00:00Z,NA,4761
CDEC,ORD,2018-03-04T08:00:00Z,NA,4674
CDEC,ORD,2018-03-05T08:00:00Z,NA,4543
CDEC,ORD,2018-03-06T08:00:00Z,NA,4742
CDEC,ORD,2018-03-07T08:00:00Z,NA,4727
CDEC,ORD,2018-03-08T08:00:00Z,NA,4710
CDEC,ORD,2018-03-09T08:00:00Z,NA,4983
CDEC,ORD,2018-03-10T08:00:00Z,NA,4983
CDEC,ORD,2018-03-11T08:00:00Z,NA,4891
CDEC,ORD,2018-03-12T07:00:00Z,NA,4919
CDEC,ORD,2018-03-13T07:00:00Z,NA,5047
CDEC,ORD,2018-03-14T07:00:00Z,NA,9497
CDEC,ORD,2018-03-15T07:00:00Z,NA,13807
CDEC,ORD,2018-03-16T07:00:00Z,NA,11908
CDEC,ORD,2018-03-17T07:00:00Z,NA,11929
CDEC,ORD,2018-03-18T07:00:00Z,NA,9134
CDEC,ORD,2018-03-19T07:00:00Z,NA,7666
