STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
BTC,D,41,M FLOW,19990201 0000,19990201 0000,11424, ,CFS
BTC,D,41,M FLOW,19990202 0000,19990202 0000,10881, ,CFS
BTC,D,41,M FLOW,19990203 0000,19990203 0000,10436, ,CFS
BTC,D,41,M FLOW,19990204 0000,19990204 0000,9728, ,CFS
BTC,D,41,M FLOW,19990205 0000,19990205 0000,11474, ,CFS
BTC,D,41,M FLOW,19990206 0000,19990206 0000,16515, ,CFS
BTC,D,41,M FLOW,19990207 0000,19990207 0000,30574, ,CFS
BTC,D,41,M FLOW,19990208 0000,19990208 0000,44979, ,CFS
BTC,D,41,M FLOW,19990209 0000,19990209 0000,40053, ,CFS
BTC,D,41,M FLOW,19990210 0000,19990210 0000,59894, ,CFS
BTC,D,41,M FLOW,19990211 0000,19990211 0000,40059, ,CFS
BTC,D,41,M FLOW,19990212 0000,19990212 0000,30168, ,CFS
BTC,D,41,M FLOW,19990213 0000,19990213 0000,29509, ,CFS
BTC,D,41,M FLOW,19990214 0000,19990214 0000,27590, ,CFS
BTC,D,41,M FLOW,19990215 0000,19990215 0000,26609, ,CFS
BTC,D,41,M FLOW,19990216 0000,19990216 0000,29000, ,CFS
BTC,D,41,M FLOW,19990217 0000,19990217 0000,42313, ,CFS
BTC,D,41,M FLOW,19990218 0000,19990218 0000,52414, ,CFS
BTC,D,41,M FLOW,19990219 0000,19990219 0000,48322, ,CFS
BTC,D,41,M FLOW,19990220 0000,19990220 0000,42543, ,CFS
BTC,D,41,M FLOW,19990221 0000,19990221 0000,46670, ,CFS
BTC,D,41,M FLOW,19990222 0000,19990222 0000,55460, ,CFS
BTC,D,41,M FLOW,19990223 0000,19990223 0000,39411, ,CFS
BTC,D,41,M FLOW,19990224 0000,19990224 0000,34275, ,CFS
BTC,D,41,M FLOW,19990225 0000,19990225 0000,33757, ,CFS
BTC,D,41,M FLOW,19990226 0000,19990226 0000,37793, ,CFS
BTC,D,41,M FLOW,19990227 0000,19990227 0000,37405, ,CFS
BTC,D,41,M FLOW,19990228 0000,19990228 0000,35982, ,CFS
BTC,D,41,M FLOW,19990301 0000,19990301 0000,41404, ,CFS
BTC,D,41,M FLOW,19990302 0000,19990302 0000,45574, ,CFS
BTC,D,41,M FLOW,19990303 0000,19990303 0000,41512, ,CFS
BTC,D,41,M FLOW,19990304 0000,19990304 0000,41404, ,CFS
BTC,D,41,M FLOW,19990305 0000,19990305 0000,39247, ,CFS
BTC,D,41,M FLOW,19990306 0000,19990306 0000,38219, ,CFS
BTC,D,41,M FLOW,19990307 0000,19990307 0000,36857, ,CFS
BTC,D,41,M FLOW,19990308 0000,19990308 0000,36099, ,CFS
BTC,D,41,M FLOW,19990309 0000,19990309 0000,36351, ,CFS
BTC,D,41,M FLOW,19990310 0000,19990310 0000,39149, ,CFS
BTC,D,41,M FLOW,19990311 0000,19990311 0000,36953, ,CFS
BTC,D,41,M FLOW,19990312 0000,19990312 0000,35780, ,CFS
BTC,D,41,M FLOW,19990313 0000,19990313 0000,32838, ,CFS
BTC,D,41,M FLOW,19990314 0000,19990314 0000,29445, ,CFS
BTC,D,41,M FLOW,19990315 0000,19990315 0000,26797, ,CFS
BTC,D,41,M FLOW,19990316 0000,19990316 0000,24772, ,CFS
BTC,D,41,M FLOW,19990317 0000,19990317 0000,22499, ,CFS
BTC,D,41,M FLOW,19990318 0000,19990318 0000,21526, ,CFS
BTC,D,41,M FLOW,19990319 0000,19990319 0000,19850, ,CFS
BTC,D,41,M FLOW,19990320 0000,19990320 0000,17944, ,CFS
BTC,D,41,M FLOW,19990321 0000,19990321 0000,17252, ,CFS
BTC,D,41,M FLOW,19990322 0000,19990322 0000,16045, ,CFS
BTC,D,41,M FLOW,19990323 0000,19990323 0000,14809, ,CFS
BTC,D,41,M FLOW,19990324 0000,19990324 0000,14267, ,CFS
BTC,D,41,M FLOW,19990325 0000,19990325 0000,27093, ,CFS
BTC,D,41,M FLOW,19990326 0000,19990326 0000,34118, ,CFS
BTC,D,41,M FLOW,19990327 0000,19990327 0000,25284, ,CFS
BTC,D,41,M FLOW,19990328 0000,19990328 0000,21123, ,CFS
BTC,D,41,M FLOW,19990329 0000,19990329 0000,18608, ,CFS
BTC,D,41,M FLOW,19990330 0000,19990330 0000,16087, ,CFS
BTC,D,41,M FLOW,19990331 0000,19990331 0000,14792, ,CFS
BTC,D,41,M FLOW,19990401 0000,19990401 0000,14107, ,CFS
BTC,D,41,M FLOW,19990402 0000,19990402 0000,13171, ,CFS
BTC,D,41,M FLOW,19990403 0000,19990403 0000,12579, ,CFS
BTC,D,41,M FLOW,19990404 0000,19990404 0000,12096, ,CFS
BTC,D,41,M FLOW,19990405 0000,19990405 0000,11847, ,CFS
BTC,D,41,M FLOW,19990406 0000,19990406 0000,12193, ,CFS
BTC,D,41,M FLOW,19990407 0000,19990407 0000,12774, ,CFS
BTC,D,41,M FLOW,19990408 0000,19990408 0000,12115, ,CFS
BTC,D,41,M FLOW,19990409 0000,19990409 0000,12804, ,CFS
BTC,D,41,M FLOW,19990410 0000,19990410 0000,13081, ,CFS
BTC,D,41,M FLOW,19990411 0000,19990411 0000,15168, ,CFS
BTC,D,41,M FLOW,19990412 0000,19990412 0000,21363, ,CFS
BTC,D,41,M FLOW,19990413 0000,19990413 0000,18025, ,CFS
BTC,D,41,M FLOW,19990414 0000,19990414 0000,17653, ,CFS
BTC,D,41,M FLOW,19990415 0000,19990415 0000,17466, ,CFS
BTC,D,41,M FLOW,19990416 0000,19990416 0000,17422, ,CFS
BTC,D,41,M FLOW,19990417 0000,19990417 0000,17718, ,CFS
BTC,D,41,M FLOW,19990418 0000,19990418 0000,17512, ,CFS
BTC,D,41,M FLOW,19990419 0000,19990419 0000,16862, ,CFS
BTC,D,41,M FLOW,19990420 0000,19990420 0000,16825, ,CFS
BTC,D,41,M FLOW,19990421 0000,19990421 0000,16009, ,CFS
BTC,D,41,M FLOW,19990422 0000,19990422 0000,14711, ,CFS
BTC,D,41,M FLOW,19990423 0000,19990423 0000,13914, ,CFS
BTC,D,41,M FLOW,19990424 0000,19990424 0000,13055, ,CFS
BTC,D,41,M FLOW,19990425 0000,19990425 0000,12611, ,CFS
BTC,D,41,M FLOW,19990426 0000,19990426 0000,12312, ,CFS
BTC,D,41,M FLOW,19990427 0000,19990427 0000,12480, ,CFS
BTC,D,41,M FLOW,19990428 0000,19990428 0000,12195, ,CFS
BTC,D,41,M FLOW,19990429 0000,19990429 0000,12103, ,CFS
BTC,D,41,M FLOW,19990430 0000,19990430 0000,11985, ,CFS
BTC,D,41,M FLOW,19990501 0000,19990501 0000,11744, ,CFS
BTC,D,41,M FLOW,19990502 0000,19990502 0000,11771, ,CFS
BTC,D,41,M FLOW,19990503 0000,19990503 0000,11962, ,CFS
BTC,D,41,M FLOW,19990504 0000,19990504 0000,11892, ,CFS
BTC,D,41,M FLOW,19990505 0000,19990505 0000,11325, ,CFS
BTC,D,41,M FLOW,19990506 0000,19990506 0000,10981, ,CFS
BTC,D,41,M FLOW,19990507 0000,19990507 0000,11271, ,CFS
BTC,D,41,M FLOW,19990508 0000,19990508 0000,11427, ,CFS
BTC,D,41,M FLOW,19990509 0000,19990509 0000,11191, ,CFS
BTC,D,41,M FLOW,19990510 0000,19990510 0000,11056, ,CFS
BTC,D,41,M FLOW,19990511 0000,19990511 0000,10841, ,CFS
BTC,D,41,M FLOW,19990512 0000,19990512 0000,10816, ,CFS
BTC,D,41,M FLOW,19990513 0000,19990513 0000,11066, ,CFS
BTC,D,41,M FLOW,19990514 0000,19990514 0000,10637, ,CFS
BTC,D,41,M FLOW,19990515 0000,19990515 0000,10041, ,CFS
BTC,D,41,M FLOW,19990516 0000,19990516 0000,9302, ,CFS
BTC,D,41,M FLOW,19990517 0000,19990517 0000,9389, ,CFS
BTC,D,41,M FLOW,19990518 0000,19990518 0000,9167, ,CFS
BTC,D,41,M FLOW,19990519 0000,19990519 0000,9149, ,CFS
BTC,D,41,M FLOW,19990520 0000,19990520 0000,8998, ,CFS
BTC,D,41,M FLOW,19990521 0000,19990521 0000,9104, ,CFS
BTC,D,41,M FLOW,19990522 0000,19990522 0000,9505, ,CFS
BTC,D,41,M FLOW,19990523 0000,19990523 0000,10250, ,CFS
BTC,D,41,M FLOW,19990524 0000,19990524 0000,10710, ,CFS
BTC,D,41,M FLOW,19990525 0000,19990525 0000,10197, ,CFS
BTC,D,41,M FLOW,19990526 0000,19990526 0000,9867, ,CFS
BTC,D,41,M FLOW,19990527 0000,19990527 0000,10029, ,CFS
BTC,D,41,M FLOW,19990528 0000,19990528 0000,10370, ,CFS
BTC,D,41,M FLOW,19990529 0000,19990529 0000,10679, ,CFS
BTC,D,41,M FLOW,19990530 0000,19990530 0000,10699, ,CFS
BTC,D,41,M FLOW,19990531 0000,19990531 0000,10625, ,CFS
BTC,D,41,M FLOW,19990601 0000,19990601 0000,10084, ,CFS
BTC,D,41,M FLOW,19990602 0000,19990602 0000,10162, ,CFS
BTC,D,41,M FLOW,19990603 0000,19990603 0000,10742, ,CFS
BTC,D,41,M FLOW,19990604 0000,19990604 0000,11113, ,CFS
BTC,D,41,M FLOW,19990605 0000,19990605 0000,11303, ,CFS
BTC,D,41,M FLOW,19990606 0000,19990606 0000,10677, ,CFS
BTC,D,41,M FLOW,19990607 0000,19990607 0000,10227, ,CFS
BTC,D,41,M FLOW,19990608 0000,19990608 0000,9829, ,CFS
BTC,D,41,M FLOW,19990609 0000,19990609 0000,9552, ,CFS
BTC,D,41,M FLOW,19990610 0000,19990610 0000,9394, ,CFS
BTC,D,41,M FLOW,19990611 0000,19990611 0000,9088, ,CFS
BTC,D,41,M FLOW,19990612 0000,19990612 0000,8841, ,CFS
BTC,D,41,M FLOW,19990613 0000,19990613 0000,8604, ,CFS
BTC,D,41,M FLOW,19990614 0000,19990614 0000,8592, ,CFS
BTC,D,41,M FLOW,19990615 0000,19990615 0000,8736, ,CFS
BTC,D,41,M FLOW,19990616 0000,19990616 0000,8843, ,CFS
BTC,D,41,M FLOW,19990617 0000,19990617 0000,8818, ,CFS
BTC,D,41,M FLOW,19990618 0000,19990618 0000,8770, ,CFS
BTC,D,41,M FLOW,19990619 0000,19990619 0000,9040, ,CFS
BTC,D,41,M FLOW,19990620 0000,19990620 0000,8946, ,CFS
BTC,D,41,M FLOW,19990621 0000,19990621 0000,9229, ,CFS
BTC,D,41,M FLOW,19990622 0000,19990622 0000,9272, ,CFS
BTC,D,41,M FLOW,19990623 0000,19990623 0000,9194, ,CFS
BTC,D,41,M FLOW,19990624 0000,19990624 0000,9613, ,CFS
BTC,D,41,M FLOW,19990625 0000,19990625 0000,9726, ,CFS
BTC,D,41,M FLOW,19990626 0000,19990626 0000,9542, ,CFS
BTC,D,41,M FLOW,19990627 0000,19990627 0000,9617, ,CFS
BTC,D,41,M FLOW,19990628 0000,19990628 0000,9477, ,CFS
BTC,D,41,M FLOW,19990629 0000,19990629 0000,9943, ,CFS
BTC,D,41,M FLOW,19990630 0000,19990630 0000,9927, ,CFS
BTC,D,41,M FLOW,19990701 0000,19990701 0000,9225, ,CFS
BTC,D,41,M FLOW,19990702 0000,19990702 0000,9037, ,CFS
BTC,D,41,M FLOW,19990703 0000,19990703 0000,8900, ,CFS
BTC,D,41,M FLOW,19990704 0000,19990704 0000,8724, ,CFS
BTC,D,41,M FLOW,19990705 0000,19990705 0000,8787, ,CFS
BTC,D,41,M FLOW,19990706 0000,19990706 0000,8913, ,CFS
BTC,D,41,M FLOW,19990707 0000,19990707 0000,8870, ,CFS
BTC,D,41,M FLOW,19990708 0000,19990708 0000,8975, ,CFS
BTC,D,41,M FLOW,19990709 0000,19990709 0000,8884, ,CFS
BTC,D,41,M FLOW,19990710 0000,19990710 0000,8714, ,CFS
BTC,D,41,M FLOW,19990711 0000,19990711 0000,8778, ,CFS
BTC,D,41,M FLOW,19990712 0000,19990712 0000,8863, ,CFS
BTC,D,41,M FLOW,19990713 0000,19990713 0000,8837, ,CFS
BTC,D,41,M FLOW,19990714 0000,19990714 0000,9240, ,CFS
BTC,D,41,M FLOW,19990715 0000,19990715 0000,9094, ,CFS
BTC,D,41,M FLOW,19990716 0000,19990716 0000,9175, ,CFS
BTC,D,41,M FLOW,19990717 0000,19990717 0000,9294, ,CFS
BTC,D,41,M FLOW,19990718 0000,19990718 0000,9500, ,CFS
BTC,D,41,M FLOW,19990719 0000,19990719 0000,9681, ,CFS
BTC,D,41,M FLOW,19990720 0000,19990720 0000,9712, ,CFS
BTC,D,41,M FLOW,19990721 0000,19990721 0000,9659, ,CFS
BTC,D,41,M FLOW,19990722 0000,19990722 0000,9378, ,CFS
BTC,D,41,M FLOW,19990723 0000,19990723 0000,9029, ,CFS
BTC,D,41,M FLOW,19990724 0000,19990724 0000,9053, ,CFS
BTC,D,41,M FLOW,19990725 0000,19990725 0000,9255, ,CFS
BTC,D,41,M FLOW,19990726 0000,19990726 0000,9286, ,CFS
BTC,D,41,M FLOW,19990727 0000,19990727 0000,9261, ,CFS
BTC,D,41,M FLOW,19990728 0000,19990728 0000,9285, ,CFS
BTC,D,41,M FLOW,19990729 0000,19990729 0000,9348, ,CFS
BTC,D,41,M FLOW,19990730 0000,19990730 0000,9278, ,CFS
BTC,D,41,M FLOW,19990731 0000,19990731 0000,9518, ,CFS
BTC,D,41,M FLOW,19990801 0000,19990801 0000,9659, ,CFS
BTC,D,41,M FLOW,19990802 0000,19990802 0000,9301, ,CFS
BTC,D,41,M FLOW,19990803 0000,19990803 0000,9217, ,CFS
BTC,D,41,M FLOW,19990804 0000,19990804 0000,9106, ,CFS
BTC,D,41,M FLOW,19990805 0000,19990805 0000,8808, ,CFS
BTC,D,41,M FLOW,19990806 0000,19990806 0000,8429, ,CFS
BTC,D,41,M FLOW,19990807 0000,19990807 0000,8042, ,CFS
BTC,D,41,M FLOW,19990808 0000,19990808 0000,7860, ,CFS
BTC,D,41,M FLOW,19990809 0000,19990809 0000,7795, ,CFS
BTC,D,41,M FLOW,19990810 0000,19990810 0000,7748, ,CFS
BTC,D,41,M FLOW,19990811 0000,19990811 0000,7532, ,CFS
BTC,D,41,M FLOW,19990812 0000,19990812 0000,7333, ,CFS
BTC,D,41,M FLOW,19990813 0000,19990813 0000,7167, ,CFS
BTC,D,41,M FLOW,19990814 0000,19990814 0000,6973, ,CFS
BTC,D,41,M FLOW,19990815 0000,19990815 0000,6968, ,CFS
BTC,D,41,M FLOW,19990816 0000,19990816 0000,6733, ,CFS
BTC,D,41,M FLOW,19990817 0000,19990817 0000,6565, ,CFS
BTC,D,41,M FLOW,19990818 0000,19990818 0000,6429, ,CFS
BTC,D,41,M FLOW,19990819 0000,19990819 0000,6424, ,CFS
BTC,D,41,M FLOW,19990820 0000,19990820 0000,6460, ,CFS
BTC,D,41,M FLOW,19990821 0000,19990821 0000,6512, ,CFS
BTC,D,41,M FLOW,19990822 0000,19990822 0000,6407, ,CFS
BTC,D,41,M FLOW,19990823 0000,19990823 0000,6464, ,CFS
BTC,D,41,M FLOW,19990824 0000,19990824 0000,6437, ,CFS
BTC,D,41,M FLOW,19990825 0000,19990825 0000,6484, ,CFS
BTC,D,41,M FLOW,19990826 0000,19990826 0000,6539, ,CFS
BTC,D,41,M FLOW,19990827 0000,19990827 0000,6589, ,CFS
BTC,D,41,M FLOW,19990828 0000,19990828 0000,6626, ,CFS
BTC,D,41,M FLOW,19990829 0000,19990829 0000,6610, ,CFS
BTC,D,41,M FLOW,19990830 0000,19990830 0000,6678, ,CFS
BTC,D,41,M FLOW,19990831 0000,19990831 0000,6585, ,CFS
BTC,D,41,M FLOW,19990901 0000,19990901 0000,6764, ,CFS
BTC,D,41,M FLOW,19990902 0000,19990902 0000,7139, ,CFS
BTC,D,41,M FLOW,19990903 0000,19990903 0000,7182, ,CFS
BTC,D,41,M FLOW,19990904 0000,19990904 0000,7008, ,CFS
BTC,D,41,M FLOW,19990905 0000,19990905 0000,7219, ,CFS
BTC,D,41,M FLOW,19990906 0000,19990906 0000,7427, ,CFS
BTC,D,41,M FLOW,19990907 0000,19990907 0000,7346, ,CFS
BTC,D,41,M FLOW,19990908 0000,19990908 0000,7023, ,CFS
BTC,D,41,M FLOW,19990909 0000,19990909 0000,7217, ,CFS
BTC,D,41,M FLOW,19990910 0000,19990910 0000,7257, ,CFS
BTC,D,41,M FLOW,19990911 0000,19990911 0000,7117, ,CFS
BTC,D,41,M FLOW,19990912 0000,19990912 0000,6903, ,CFS
BTC,D,41,M FLOW,19990913 0000,19990913 0000,6934, ,CFS
BTC,D,41,M FLOW,19990914 0000,19990914 0000,6930, ,CFS
BTC,D,41,M FLOW,19990915 0000,19990915 0000,6595, ,CFS
BTC,D,41,M FLOW,19990916 0000,19990916 0000,7081, ,CFS
BTC,D,41,M FLOW,19990917 0000,19990917 0000,7156, ,CFS
BTC,D,41,M FLOW,19990918 0000,19990918 0000,7049, ,CFS
BTC,D,41,M FLOW,19990919 0000,19990919 0000,6906, ,CFS
BTC,D,41,M FLOW,19990920 0000,19990920 0000,6545, ,CFS
BTC,D,41,M FLOW,19990921 0000,19990921 0000,6478, ,CFS
BTC,D,41,M FLOW,19990922 0000,19990922 0000,6499, ,CFS
BTC,D,41,M FLOW,19990923 0000,19990923 0000,6292, ,CFS
BTC,D,41,M FLOW,19990924 0000,19990924 0000,6229, ,CFS
BTC,D,41,M FLOW,19990925 0000,19990925 0000,6290, ,CFS
BTC,D,41,M FLOW,19990926 0000,19990926 0000,6353, ,CFS
BTC,D,41,M FLOW,19990927 0000,19990927 0000,6583, ,CFS
BTC,D,41,M FLOW,19990928 0000,19990928 0000,6311, ,CFS
BTC,D,41,M FLOW,19990929 0000,19990929 0000,5927, ,CFS
BTC,D,41,M FLOW,19990930 0000,19990930 0000,5832, ,CFS
BTC,D,41,M FLOW,19991001 0000,19991001 0000,5820, ,CFS
BTC,D,41,M FLOW,19991002 0000,19991002 0000,5884, ,CFS
BTC,D,41,M FLOW,19991003 0000,19991003 0000,6333, ,CFS
BTC,D,41,M FLOW,19991004 0000,19991004 0000,6186, ,CFS
BTC,D,41,M FLOW,19991005 0000,19991005 0000,5926, ,CFS
BTC,D,41,M FLOW,19991006 0000,19991006 0000,5826, ,CFS
BTC,D,41,M FLOW,19991007 0000,19991007 0000,5753, ,CFS
BTC,D,41,M FLOW,19991008 0000,19991008 0000,5550, ,CFS
BTC,D,41,M FLOW,19991009 0000,19991009 0000,5471, ,CFS
BTC,D,41,M FLOW,19991010 0000,19991010 0000,5502, ,CFS
BTC,D,41,M FLOW,19991011 0000,19991011 0000,5496, ,CFS
BTC,D,41,M FLOW,19991012 0000,19991012 0000,5262, ,CFS
BTC,D,41,M FLOW,19991013 0000,19991013 0000,5114, ,CFS
BTC,D,41,M FLOW,19991014 0000,19991014 0000,5051, ,CFS
BTC,D,41,M FLOW,19991015 0000,19991015 0000,4941, ,CFS
BTC,D,41,M FLOW,19991016 0000,19991016 0000,4873, ,CFS
BTC,D,41,M FLOW,19991017 0000,19991017 0000,4960, ,CFS
BTC,D,41,M FLOW,19991018 0000,19991018 0000,5043, ,CFS
BTC,D,41,M FLOW,19991019 0000,19991019 0000,4985, ,CFS
BTC,D,41,M FLOW,19991020 0000,19991020 0000,4885, ,CFS
BTC,D,41,M FLOW,19991021 0000,19991021 0000,4827, ,CFS
BTC,D,41,M FLOW,19991022 0000,19991022 0000,4902, ,CFS
BTC,D,41,M FLOW,19991023 0000,19991023 0000,5117, ,CFS
BTC,D,41,M FLOW,19991024 0000,19991024 0000,5180, ,CFS
BTC,D,41,M FLOW,19991025 0000,19991025 0000,5222, ,CFS
BTC,D,41,M FLOW,19991026 0000,19991026 0000,5217, ,CFS
BTC,D,41,M FLOW,19991027 0000,19991027 0000,5316, ,CFS
BTC,D,41,M FLOW,19991028 0000,19991028 0000,5475, ,CFS
BTC,D,41,M FLOW,19991029 0000,19991029 0000,6194, ,CFS
BTC,D,41,M FLOW,19991030 0000,19991030 0000,5742, ,CFS
BTC,D,41,M FLOW,19991031 0000,19991031 0000,5531, ,CFS
BTC,D,41,M FLOW,19991101 0000,19991101 0000,5512, ,CFS
BTC,D,41,M FLOW,19991102 0000,19991102 0000,5477, ,CFS
BTC,D,41,M FLOW,19991103 0000,19991103 0000,5493, ,CFS
BTC,D,41,M FLOW,19991104 0000,19991104 0000,5485, ,CFS
BTC,D,41,M FLOW,19991105 0000,19991105 0000,5864, ,CFS
BTC,D,41,M FLOW,19991106 0000,19991106 0000,6158, ,CFS
BTC,D,41,M FLOW,19991107 0000,19991107 0000,6445, ,CFS
BTC,D,41,M FLOW,19991108 0000,19991108 0000,6887, ,CFS
BTC,D,41,M FLOW,19991109 0000,19991109 0000,7360, ,CFS
BTC,D,41,M FLOW,19991110 0000,19991110 0000,7471, ,CFS
BTC,D,41,M FLOW,19991111 0000,19991111 0000,8115, ,CFS
BTC,D,41,M FLOW,19991112 0000,19991112 0000,8446, ,CFS
BTC,D,41,M FLOW,19991113 0000,19991113 0000,8115, ,CFS
BTC,D,41,M FLOW,19991114 0000,19991114 0000,7840, ,CFS
BTC,D,41,M FLOW,19991115 0000,19991115 0000,7476, ,CFS
BTC,D,41,M FLOW,19991116 0000,19991116 0000,7703, ,CFS
BTC,D,41,M FLOW,19991117 0000,19991117 0000,7741, ,CFS
BTC,D,41,M FLOW,19991118 0000,19991118 0000,8114, ,CFS
BTC,D,41,M FLOW,19991119 0000,19991119 0000,7292, ,CFS
BTC,D,41,M FLOW,19991120 0000,19991120 0000,8031, ,CFS
BTC,D,41,M FLOW,19991121 0000,19991121 0000,9518, ,CFS
BTC,D,41,M FLOW,19991122 0000,19991122 0000,8816, ,CFS
BTC,D,41,M FLOW,19991123 0000,19991123 0000,8114, ,CFS
BTC,D,41,M FLOW,19991124 0000,19991124 0000,7324, ,CFS
BTC,D,41,M FLOW,19991125 0000,19991125 0000,7147, ,CFS
BTC,D,41,M FLOW,19991126 0000,19991126 0000,6803, ,CFS
BTC,D,41,M FLOW,19991127 0000,19991127 0000,6732, ,CFS
BTC,D,41,M FLOW,19991128 0000,19991128 0000,7226, ,CFS
BTC,D,41,M FLOW,19991129 0000,19991129 0000,7744, ,CFS
BTC,D,41,M FLOW,19991130 0000,19991130 0000,8834, ,CFS
BTC,D,41,M FLOW,19991201 0000,19991201 0000,12010, ,CFS
BTC,D,41,M FLOW,19991202 0000,19991202 0000,11286, ,CFS
BTC,D,41,M FLOW,19991203 0000,19991203 0000,10637, ,CFS
BTC,D,41,M FLOW,19991204 0000,19991204 0000,10606, ,CFS
BTC,D,41,M FLOW,19991205 0000,19991205 0000,10346, ,CFS
BTC,D,41,M FLOW,19991206 0000,19991206 0000,10176, ,CFS
BTC,D,41,M FLOW,19991207 0000,19991207 0000,10018, ,CFS
BTC,D,41,M FLOW,19991208 0000,19991208 0000,10008, ,CFS
BTC,D,41,M FLOW,19991209 0000,19991209 0000,9737, ,CFS
BTC,D,41,M FLOW,19991210 0000,19991210 0000,9435, ,CFS
BTC,D,41,M FLOW,19991211 0000,19991211 0000,9428, ,CFS
BTC,D,41,M FLOW,19991212 0000,19991212 0000,9263, ,CFS
BTC,D,41,M FLOW,19991213 0000,19991213 0000,9130, ,CFS
BTC,D,41,M FLOW,19991214 0000,19991214 0000,9151, ,CFS
BTC,D,41,M FLOW,19991215 0000,19991215 0000,9029, ,CFS
BTC,D,41,M FLOW,19991216 0000,19991216 0000,8621, ,CFS
BTC,D,41,M FLOW,19991217 0000,19991217 0000,8193, ,CFS
BTC,D,41,M FLOW,19991218 0000,19991218 0000,7827, ,CFS
BTC,D,41,M FLOW,19991219 0000,19991219 0000,7548, ,CFS
BTC,D,41,M FLOW,19991220 0000,19991220 0000,7334, ,CFS
BTC,D,41,M FLOW,19991221 0000,19991221 0000,7178, ,CFS
BTC,D,41,M FLOW,19991222 0000,19991222 0000,7181, ,CFS
BTC,D,41,M FLOW,19991223 0000,19991223 0000,7214, ,CFS
BTC,D,41,M FLOW,19991224 0000,19991224 0000,7189, ,CFS
BTC,D,41,M FLOW,19991225 0000,19991225 0000,7135, ,CFS
BTC,D,41,M FLOW,19991226 0000,19991226 0000,7113, ,CFS
BTC,D,41,M FLOW,19991227 0000,19991227 0000,7108, ,CFS
BTC,D,41,M FLOW,19991228 0000,19991228 0000,7082, ,CFS
BTC,D,41,M FLOW,19991229 0000,19991229 0000,7002, ,CFS
BTC,D,41,M FLOW,19991230 0000,19991230 0000,6912, ,CFS
BTC,D,41,M FLOW,19991231 0000,19991231 0000,6875, ,CFS
BTC,D,41,M FLOW,20000101 0000,20000101 0000,6894, ,CFS
BTC,D,41,M FLOW,20000102 0000,20000102 0000,6860, ,CFS
BTC,D,41,M FLOW,20000103 0000,20000103 0000,6864, ,CFS
BTC,D,41,M FLOW,20000104 0000,20000104 0000,6865, ,CFS
BTC,D,41,M FLOW,20000105 0000,20000105 0000,6653, ,CFS
BTC,D,41,M FLOW,20000106 0000,20000106 0000,6571, ,CFS
BTC,D,41,M FLOW,20000107 0000,20000107 0000,6570, ,CFS
BTC,D,41,M FLOW,20000108 0000,20000108 0000,6572, ,CFS
BTC,D,41,M FLOW,20000109 0000,20000109 0000,6572, ,CFS
BTC,D,41,M FLOW,20000110 0000,20000110 0000,6571, ,CFS
BTC,D,41,M FLOW,20000111 0000,20000111 0000,6574, ,CFS
BTC,D,41,M FLOW,20000112 0000,20000112 0000,7402, ,CFS
BTC,D,41,M FLOW,20000113 0000,20000113 0000,7747, ,CFS
BTC,D,41,M FLOW,20000114 0000,20000114 0000,7011, ,CFS
BTC,D,41,M FLOW,20000115 0000,20000115 0000,7538, ,CFS
BTC,D,41,M FLOW,20000116 0000,20000116 0000,16128, ,CFS
BTC,D,41,M FLOW,20000117 0000,20000117 0000,14926, ,CFS
BTC,D,41,M FLOW,20000118 0000,20000118 0000,11431, ,CFS
BTC,D,41,M FLOW,20000119 0000,20000119 0000,11211, ,CFS
BTC,D,41,M FLOW,20000120 0000,20000120 0000,19924, ,CFS
BTC,D,41,M FLOW,20000121 0000,20000121 0000,17665, ,CFS
BTC,D,41,M FLOW,20000122 0000,20000122 0000,13077, ,CFS
BTC,D,41,M FLOW,20000123 0000,20000123 0000,12770, ,CFS
BTC,D,41,M FLOW,20000124 0000,20000124 0000,19566, ,CFS
BTC,D,41,M FLOW,20000125 0000,20000125 0000,27057, ,CFS
BTC,D,41,M FLOW,20000126 0000,20000126 0000,24340, ,CFS
BTC,D,41,M FLOW,20000127 0000,20000127 0000,22499, ,CFS
BTC,D,41,M FLOW,20000128 0000,20000128 0000,19893, ,CFS
BTC,D,41,M FLOW,20000129 0000,20000129 0000,19551, ,CFS
BTC,D,41,M FLOW,20000130 0000,20000130 0000,21689, ,CFS
BTC,D,41,M FLOW,20000131 0000,20000131 0000,31920, ,CFS
BTC,D,41,M FLOW,20000201 0000,20000201 0000,28319, ,CFS
BTC,D,41,M FLOW,20000202 0000,20000202 0000,25796, ,CFS
BTC,D,41,M FLOW,20000203 0000,20000203 0000,22090, ,CFS
BTC,D,41,M FLOW,20000204 0000,20000204 0000,21757, ,CFS
BTC,D,41,M FLOW,20000205 0000,20000205 0000,21929, ,CFS
BTC,D,41,M FLOW,20000206 0000,20000206 0000,25400, ,CFS
BTC,D,41,M FLOW,20000207 0000,20000207 0000,22707, ,CFS
BTC,D,41,M FLOW,20000208 0000,20000208 0000,20577, ,CFS
BTC,D,41,M FLOW,20000209 0000,20000209 0000,19816, ,CFS
BTC,D,41,M FLOW,20000210 0000,20000210 0000,21932, ,CFS
BTC,D,41,M FLOW,20000211 0000,20000211 0000,32140, ,CFS
